paper_id,ss_venue_id,year
009687779428dcb8c32f3c930697a7c3f8de3d3b,5bcc0d81-25d6-49c9-9025-7b190d8fa5df,2023
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5,49620e5c-f80b-411d-8e7d-fbeed3f3f929,2020
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5,5c54b1a0-c25e-4629-ae72-b55544fd12bc,2024
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5,d9c8b485-4186-4bee-bb4f-b5c8858f5b11,2022
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5,51edc56d-8ef7-4010-8980-b9343f1f0bf5,2021
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5,f6a55640-b883-40c6-80d7-51eeca8de579,2023
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5,fdbcae3a-52a5-492f-9416-bb6173a76916,2021
0098b6f1bf31b12cdd0c24ef81050c3d2a39b0f5,54fb424e-b137-40d6-8e70-983665b4b2e8,2019
009b13bb48af9d33dbeb961f044133c7c21cec89,b124218f-e44e-4d21-bbf2-b6872492dca9,2020
009b13bb48af9d33dbeb961f044133c7c21cec89,e3433f10-fd70-490b-a309-5f3155762fe8,2021
009b13bb48af9d33dbeb961f044133c7c21cec89,efeb0b98-ce57-4b46-a7ac-4f6fb7553eff,2020
009b13bb48af9d33dbeb961f044133c7c21cec89,f55ce1d0-fca1-40bb-8797-9a9b7dcbb7a7,2023
00a3e1c293f3c8dfc205f0094f4d971850a5d99c,72173f5c-c426-48b5-b91c-4c5d6fd23ec5,2020
00a3e1c293f3c8dfc205f0094f4d971850a5d99c,5e156b61-a83d-4ffa-af98-69ae66107193,2022
00a3e1c293f3c8dfc205f0094f4d971850a5d99c,e6d0a95a-e3af-49bf-b9ff-423c0774dff7,2021
00a3e1c293f3c8dfc205f0094f4d971850a5d99c,a683af4d-0cad-4b22-8fb8-b9c74f706cc5,2020
00a653b045e7df3e93de9dc3cb0a186024ad1df0,8eaff284-d387-4e65-8169-65d52dd5dca3,2022
00a653b045e7df3e93de9dc3cb0a186024ad1df0,655bb64a-368a-430d-9e5c-118bb65468fa,2022
00a653b045e7df3e93de9dc3cb0a186024ad1df0,2b6a57dc-2f56-44b2-ba5d-7433b0fd703f,2021
00a653b045e7df3e93de9dc3cb0a186024ad1df0,7e7855c7-b1fe-47b8-9839-3f94eaf2f318,2022
00a653b045e7df3e93de9dc3cb0a186024ad1df0,18289c54-e5e3-42cf-b2b5-1acb7d14ff70,2019
00a653b045e7df3e93de9dc3cb0a186024ad1df0,83c581dc-24d3-4837-9f9d-45d0d0ef95d4,2023
00a9af382e2e28bdd25dddbb1cd64c1885a4fc93,b124218f-e44e-4d21-bbf2-b6872492dca9,2023
00b0779034bc13da8f4eb18ed3d0c3466d759b91,995081c6-1481-45d0-b9a0-1c39022641c0,2024
00b6456d504cf5d782803091b9a2d460daa7da80,888b3bf5-0b3f-4a91-9c8a-b804de8afcac,2021
00b6456d504cf5d782803091b9a2d460daa7da80,90553967-e9f3-427c-a8d9-23ef8dd38f2b,2022
00ba98cf43f53a8e9e61b8895a7ca302900e6d7e,8cad2e42-bd6f-4708-9a0a-9f20fdcc63cd,2022
00ba98cf43f53a8e9e61b8895a7ca302900e6d7e,423f8580-5d72-44f0-a0a9-3151de4288c5,2023
00ba98cf43f53a8e9e61b8895a7ca302900e6d7e,6643f7bf-c8af-48cd-b51a-c7247b85e148,2022
00bb7f29057d30892f84cc01a96301b688fcdef8,9b63d409-cfdb-4744-adfa-e78b83cf5869,2020
00bb7f29057d30892f84cc01a96301b688fcdef8,53f73d0b-aa4b-4495-94d3-bef7b1fc41ec,2021
00bb7f29057d30892f84cc01a96301b688fcdef8,e87f9428-f9ad-48c1-bddf-3e4d063c6275,2020
00bb7f29057d30892f84cc01a96301b688fcdef8,94a0b73b-e56d-4fc4-a0da-c3764ad538e5,2023
00bb7f29057d30892f84cc01a96301b688fcdef8,3fa0fb57-fab0-48da-954b-e00fc65ce62a,2022
00bc00b24b901559bb1cad66c4bf354808b1d923,fc587770-208f-4601-abe2-704770def038,2022
00bc00b24b901559bb1cad66c4bf354808b1d923,5adec7f1-2698-40e1-ae5f-580d359c28ff,2020
00bc00b24b901559bb1cad66c4bf354808b1d923,63792d36-a667-4cc6-acfa-76727c374f80,2022
00bc00b24b901559bb1cad66c4bf354808b1d923,ebd489a3-6815-4451-a757-ee8d5ab5f41d,2020
00bc00b24b901559bb1cad66c4bf354808b1d923,f76f0016-1d6a-4a03-9194-8fa754bb65ee,2020
00c05c5f00a88ca00e8704c2ce2010ac0667a924,72173f5c-c426-48b5-b91c-4c5d6fd23ec5,2024
00c05c5f00a88ca00e8704c2ce2010ac0667a924,5e156b61-a83d-4ffa-af98-69ae66107193,2023
00c05c5f00a88ca00e8704c2ce2010ac0667a924,e6d0a95a-e3af-49bf-b9ff-423c0774dff7,2020
00c39a8b3857f16fd59ebd91ed13d68a1aed4d8b,8eaff284-d387-4e65-8169-65d52dd5dca3,2020
00c39a8b3857f16fd59ebd91ed13d68a1aed4d8b,655bb64a-368a-430d-9e5c-118bb65468fa,2022
00c39a8b3857f16fd59ebd91ed13d68a1aed4d8b,2b6a57dc-2f56-44b2-ba5d-7433b0fd703f,2021
00c723c32a69c2a326d55c618694d5d1038da688,9b63d409-cfdb-4744-adfa-e78b83cf5869,2022
00c723c32a69c2a326d55c618694d5d1038da688,53f73d0b-aa4b-4495-94d3-bef7b1fc41ec,2020
00c723c32a69c2a326d55c618694d5d1038da688,e87f9428-f9ad-48c1-bddf-3e4d063c6275,2021
00c723c32a69c2a326d55c618694d5d1038da688,94a0b73b-e56d-4fc4-a0da-c3764ad538e5,2020
00c723c32a69c2a326d55c618694d5d1038da688,3fa0fb57-fab0-48da-954b-e00fc65ce62a,2022
00c92bd26958dbc085eb4bbc72aa3d34f92e32c7,8cad2e42-bd6f-4708-9a0a-9f20fdcc63cd,2021
00c92bd26958dbc085eb4bbc72aa3d34f92e32c7,423f8580-5d72-44f0-a0a9-3151de4288c5,2023
00c92bd26958dbc085eb4bbc72aa3d34f92e32c7,6643f7bf-c8af-48cd-b51a-c7247b85e148,2023
00d669ea812b93429bb59d00e3cbedee42d4efb1,9b63d409-cfdb-4744-adfa-e78b83cf5869,2022
00d669ea812b93429bb59d00e3cbedee42d4efb1,53f73d0b-aa4b-4495-94d3-bef7b1fc41ec,2020
00d669ea812b93429bb59d00e3cbedee42d4efb1,e87f9428-f9ad-48c1-bddf-3e4d063c6275,2019
00d669ea812b93429bb59d00e3cbedee42d4efb1,94a0b73b-e56d-4fc4-a0da-c3764ad538e5,2022
00dc5c4cb64d6bd66ba091b2bdbd7baa189a3ced,69790c3d-b8b2-4217-835e-9d1ed7b15fa2,2021
00dc5c4cb64d6bd66ba091b2bdbd7baa189a3ced,b3361a87-ce6d-4d5e-bf89-e949bf84ed67,2022
00dc5c4cb64d6bd66ba091b2bdbd7baa189a3ced,574ad39c-2a12-4f1a-a990-c41c06a356ed,2021
00dc5c4cb64d6bd66ba091b2bdbd7baa189a3ced,f922c56d-10f2-474d-813c-0a79bce70b67,2020
00dc5c4cb64d6bd66ba091b2bdbd7baa189a3ced,8daa11ce-5ab4-4ced-9383-f3ca7feca045,2021
00dc5c4cb64d6bd66ba091b2bdbd7baa189a3ced,ce90746a-7c63-4ecf-864f-6a9812e32249,2022
00e2b0f9bcdfa52fbf68a959f9daa8a5ba23bba8,22ec40a8-789e-409e-9d35-81ffe1f31951,2019
00e3e4cfdba66226403368edd30df8032c9802f0,69790c3d-b8b2-4217-835e-9d1ed7b15fa2,2023
00e3e4cfdba66226403368edd30df8032c9802f0,b3361a87-ce6d-4d5e-bf89-e949bf84ed67,2020
00e422bdc76b82514d66675dcac8da0493352a8e,22ec40a8-789e-409e-9d35-81ffe1f31951,2023
00e422bdc76b82514d66675dcac8da0493352a8e,b876c7b3-79b5-4397-8107-4235220ee738,2021
00e70c97afd1af0b70e1fc6480d05a9d55a75413,fc587770-208f-4601-abe2-704770def038,2019
00e70c97afd1af0b70e1fc6480d05a9d55a75413,5adec7f1-2698-40e1-ae5f-580d359c28ff,2021
00e70c97afd1af0b70e1fc6480d05a9d55a75413,63792d36-a667-4cc6-acfa-76727c374f80,2021
00e70c97afd1af0b70e1fc6480d05a9d55a75413,ebd489a3-6815-4451-a757-ee8d5ab5f41d,2021
00e70c97afd1af0b70e1fc6480d05a9d55a75413,f76f0016-1d6a-4a03-9194-8fa754bb65ee,2023
00e7411e4c52e499e01bde5072eb07940d162ad7,ec309cea-2cb8-4305-bdd2-6f9ea24c2818,2019
00e7411e4c52e499e01bde5072eb07940d162ad7,8f31bcec-447c-49a7-80d4-4e07bb97c642,2023
0000d36f99f61d6768e7c21c46ce4350b41a6a89,995081c6-1481-45d0-b9a0-1c39022641c0,2022
0000d36f99f61d6768e7c21c46ce4350b41a6a89,e2821e49-dfc0-430e-a39c-96051824050a,2022
0000d36f99f61d6768e7c21c46ce4350b41a6a89,4bfa4a6c-5e74-4827-8db7-e1354f877ca8,2020
0006b5336a56fa671de83fddc17d7165e1a0d637,72173f5c-c426-48b5-b91c-4c5d6fd23ec5,2023
0006b5336a56fa671de83fddc17d7165e1a0d637,5e156b61-a83d-4ffa-af98-69ae66107193,2021
0006b5336a56fa671de83fddc17d7165e1a0d637,e6d0a95a-e3af-49bf-b9ff-423c0774dff7,2024
0006b5336a56fa671de83fddc17d7165e1a0d637,a683af4d-0cad-4b22-8fb8-b9c74f706cc5,2021
0006b5336a56fa671de83fddc17d7165e1a0d637,8c66e22a-401f-49a5-89f6-7dc955423e40,2023
000f945179e9ffc0ad20fe695bcc992066d6d072,9b63d409-cfdb-4744-adfa-e78b83cf5869,2023
000f945179e9ffc0ad20fe695bcc992066d6d072,53f73d0b-aa4b-4495-94d3-bef7b1fc41ec,2020
000f945179e9ffc0ad20fe695bcc992066d6d072,e87f9428-f9ad-48c1-bddf-3e4d063c6275,2022
000f945179e9ffc0ad20fe695bcc992066d6d072,94a0b73b-e56d-4fc4-a0da-c3764ad538e5,2021
000f945179e9ffc0ad20fe695bcc992066d6d072,3fa0fb57-fab0-48da-954b-e00fc65ce62a,2023
0022282d20f3c507fba576062c6c58c02dd4c8f7,8eaff284-d387-4e65-8169-65d52dd5dca3,2019
0022282d20f3c507fba576062c6c58c02dd4c8f7,655bb64a-368a-430d-9e5c-118bb65468fa,2023
0022282d20f3c507fba576062c6c58c02dd4c8f7,2b6a57dc-2f56-44b2-ba5d-7433b0fd703f,2021
0022282d20f3c507fba576062c6c58c02dd4c8f7,7e7855c7-b1fe-47b8-9839-3f94eaf2f318,2019
00250fc7fe665bdb5af3e895a18d1c94db3a7c8e,8eaff284-d387-4e65-8169-65d52dd5dca3,2023
00250fc7fe665bdb5af3e895a18d1c94db3a7c8e,655bb64a-368a-430d-9e5c-118bb65468fa,2022
00250fc7fe665bdb5af3e895a18d1c94db3a7c8e,2b6a57dc-2f56-44b2-ba5d-7433b0fd703f,2019
00250fc7fe665bdb5af3e895a18d1c94db3a7c8e,7e7855c7-b1fe-47b8-9839-3f94eaf2f318,2019
00250fc7fe665bdb5af3e895a18d1c94db3a7c8e,18289c54-e5e3-42cf-b2b5-1acb7d14ff70,2020
00250fc7fe665bdb5af3e895a18d1c94db3a7c8e,83c581dc-24d3-4837-9f9d-45d0d0ef95d4,2021
00250fc7fe665bdb5af3e895a18d1c94db3a7c8e,d5704488-0ce4-46da-a358-0b9066c90fb9,2023
0027a5389929596cc4bd1d645104cd7d88588509,0aacb661-34b6-44c2-b770-58dd8aa7192d,2022
0027a5389929596cc4bd1d645104cd7d88588509,c24c1bd0-6dab-425f-8523-260111e7adb2,2022
0027a5389929596cc4bd1d645104cd7d88588509,b02e5826-3435-4c96-aa72-0e9a382a5b37,2019
0027a5389929596cc4bd1d645104cd7d88588509,35b7f3e4-9c76-4ee7-a48c-af10d6097301,2022
0027a5389929596cc4bd1d645104cd7d88588509,e5ed3bb9-2059-4fe4-ac85-b303d93fc84e,2023
0027a5389929596cc4bd1d645104cd7d88588509,c3150227-eb1c-4049-94cd-a88f1768d779,2022
0034c34af6a12c058c8ef12136758c8ee4d2f945,995081c6-1481-45d0-b9a0-1c39022641c0,2022
0034c34af6a12c058c8ef12136758c8ee4d2f945,e2821e49-dfc0-430e-a39c-96051824050a,2022
0034c34af6a12c058c8ef12136758c8ee4d2f945,4bfa4a6c-5e74-4827-8db7-e1354f877ca8,2020
003d1994ad51db685cdb7f98063edb3a53816bb7,ec309cea-2cb8-4305-bdd2-6f9ea24c2818,2022
003d1994ad51db685cdb7f98063edb3a53816bb7,8f31bcec-447c-49a7-80d4-4e07bb97c642,2022
003d1994ad51db685cdb7f98063edb3a53816bb7,87a07e7a-b0a5-4304-9000-ae33c43f2b09,2019
0047798ed5bbb87084440d31345ae318e1e3a1b4,72173f5c-c426-48b5-b91c-4c5d6fd23ec5,2020
0047798ed5bbb87084440d31345ae318e1e3a1b4,5e156b61-a83d-4ffa-af98-69ae66107193,2021
0047798ed5bbb87084440d31345ae318e1e3a1b4,e6d0a95a-e3af-49bf-b9ff-423c0774dff7,2022
0047798ed5bbb87084440d31345ae318e1e3a1b4,a683af4d-0cad-4b22-8fb8-b9c74f706cc5,2023
0047798ed5bbb87084440d31345ae318e1e3a1b4,8c66e22a-401f-49a5-89f6-7dc955423e40,2023
00554b24a42a74ce45d041d3ace268d3fe3eb77a,22ec40a8-789e-409e-9d35-81ffe1f31951,2020
005783454d128bc45ab86000efc78d5676ece1b1,8eaff284-d387-4e65-8169-65d52dd5dca3,2020
005783454d128bc45ab86000efc78d5676ece1b1,655bb64a-368a-430d-9e5c-118bb65468fa,2021
005783454d128bc45ab86000efc78d5676ece1b1,2b6a57dc-2f56-44b2-ba5d-7433b0fd703f,2020
005783454d128bc45ab86000efc78d5676ece1b1,7e7855c7-b1fe-47b8-9839-3f94eaf2f318,2019
005783454d128bc45ab86000efc78d5676ece1b1,18289c54-e5e3-42cf-b2b5-1acb7d14ff70,2020
005783454d128bc45ab86000efc78d5676ece1b1,83c581dc-24d3-4837-9f9d-45d0d0ef95d4,2019
005f0f6d796e1856b373e2116bdbffa719d12fbd,888b3bf5-0b3f-4a91-9c8a-b804de8afcac,2022
005f0f6d796e1856b373e2116bdbffa719d12fbd,90553967-e9f3-427c-a8d9-23ef8dd38f2b,2022
005f0f6d796e1856b373e2116bdbffa719d12fbd,530e3b3d-3fad-4642-910f-62d3c4c23a5e,2021
005f0f6d796e1856b373e2116bdbffa719d12fbd,9e50c7fb-06ab-4f9f-bde6-49d1d03416d2,2020
005f0f6d796e1856b373e2116bdbffa719d12fbd,93e59d9e-9005-481b-9495-7798186bbebd,2023
006707fad29166a3426fbb654d842c6d9292a771,8cad2e42-bd6f-4708-9a0a-9f20fdcc63cd,2023
006707fad29166a3426fbb654d842c6d9292a771,423f8580-5d72-44f0-a0a9-3151de4288c5,2023
006707fad29166a3426fbb654d842c6d9292a771,6643f7bf-c8af-48cd-b51a-c7247b85e148,2021
0067258937f69e4cc4371a924134189074be8d93,22ec40a8-789e-409e-9d35-81ffe1f31951,2021
0067258937f69e4cc4371a924134189074be8d93,b876c7b3-79b5-4397-8107-4235220ee738,2019
0067258937f69e4cc4371a924134189074be8d93,74be5bfb-0aba-4866-bad1-118d24508bfb,2022
0067258937f69e4cc4371a924134189074be8d93,cc334c7e-a268-4ab9-b442-75f7adff8272,2022
006b89abc356c1c3bf2dfa35f47c0601c39dce38,995081c6-1481-45d0-b9a0-1c39022641c0,2022
006b89abc356c1c3bf2dfa35f47c0601c39dce38,e2821e49-dfc0-430e-a39c-96051824050a,2020
006b89abc356c1c3bf2dfa35f47c0601c39dce38,4bfa4a6c-5e74-4827-8db7-e1354f877ca8,2021
006b89abc356c1c3bf2dfa35f47c0601c39dce38,5bcc0d81-25d6-49c9-9025-7b190d8fa5df,2023
006b89abc356c1c3bf2dfa35f47c0601c39dce38,3da76c2b-bb2e-43cf-8bf1-dd1ed20dcb01,2023
006b89abc356c1c3bf2dfa35f47c0601c39dce38,fc77778a-b6ab-4eef-b62b-bfc357a47e77,2022
006b89abc356c1c3bf2dfa35f47c0601c39dce38,ebf24f81-2235-499c-a835-7e02972412d3,2021
006bd41c4a52c64445afdbc67182715a476e09c8,9b63d409-cfdb-4744-adfa-e78b83cf5869,2019
006bd41c4a52c64445afdbc67182715a476e09c8,53f73d0b-aa4b-4495-94d3-bef7b1fc41ec,2023
006bd41c4a52c64445afdbc67182715a476e09c8,e87f9428-f9ad-48c1-bddf-3e4d063c6275,2020
006bd41c4a52c64445afdbc67182715a476e09c8,94a0b73b-e56d-4fc4-a0da-c3764ad538e5,2022
006bf046e6c27d882bae79688004c4c4f4781a0f,8eaff284-d387-4e65-8169-65d52dd5dca3,2021
006bf046e6c27d882bae79688004c4c4f4781a0f,655bb64a-368a-430d-9e5c-118bb65468fa,2024
006bf046e6c27d882bae79688004c4c4f4781a0f,2b6a57dc-2f56-44b2-ba5d-7433b0fd703f,2021
006bf046e6c27d882bae79688004c4c4f4781a0f,7e7855c7-b1fe-47b8-9839-3f94eaf2f318,2023
007098d098b83163f76d17b75fb47f2eec43fd2d,b124218f-e44e-4d21-bbf2-b6872492dca9,2020
007098d098b83163f76d17b75fb47f2eec43fd2d,e3433f10-fd70-490b-a309-5f3155762fe8,2022
007098d098b83163f76d17b75fb47f2eec43fd2d,efeb0b98-ce57-4b46-a7ac-4f6fb7553eff,2023
007098d098b83163f76d17b75fb47f2eec43fd2d,f55ce1d0-fca1-40bb-8797-9a9b7dcbb7a7,2023
00729e81a3c5d5ca1f7c57751cc6664da5450c76,888b3bf5-0b3f-4a91-9c8a-b804de8afcac,2020
00735bf6a1ad14a343650e7a4b6661eda04ddd60,ec309cea-2cb8-4305-bdd2-6f9ea24c2818,2019
00735bf6a1ad14a343650e7a4b6661eda04ddd60,8f31bcec-447c-49a7-80d4-4e07bb97c642,2022
0074abb724b0cec51d8ff51b73f41452fa3b156f,995081c6-1481-45d0-b9a0-1c39022641c0,2021
0075dfdbd25dce1fd545d2ece39476a3a6dee5da,888b3bf5-0b3f-4a91-9c8a-b804de8afcac,2022
0075dfdbd25dce1fd545d2ece39476a3a6dee5da,90553967-e9f3-427c-a8d9-23ef8dd38f2b,2021
0075dfdbd25dce1fd545d2ece39476a3a6dee5da,530e3b3d-3fad-4642-910f-62d3c4c23a5e,2020
0075dfdbd25dce1fd545d2ece39476a3a6dee5da,9e50c7fb-06ab-4f9f-bde6-49d1d03416d2,2019
007d907ebb6183bb1891828afc6a7c3eeef00c87,22ec40a8-789e-409e-9d35-81ffe1f31951,2019
007d907ebb6183bb1891828afc6a7c3eeef00c87,b876c7b3-79b5-4397-8107-4235220ee738,2022
007d907ebb6183bb1891828afc6a7c3eeef00c87,74be5bfb-0aba-4866-bad1-118d24508bfb,2022
007d907ebb6183bb1891828afc6a7c3eeef00c87,cc334c7e-a268-4ab9-b442-75f7adff8272,2021
007d907ebb6183bb1891828afc6a7c3eeef00c87,3935458d-d70a-4312-b2e5-8a2f2a2f71b9,2020
00811cc3b808295db2c7a184c2a8da1d66d17e23,8eaff284-d387-4e65-8169-65d52dd5dca3,2022
00811cc3b808295db2c7a184c2a8da1d66d17e23,655bb64a-368a-430d-9e5c-118bb65468fa,2020
00811cc3b808295db2c7a184c2a8da1d66d17e23,2b6a57dc-2f56-44b2-ba5d-7433b0fd703f,2020
00811cc3b808295db2c7a184c2a8da1d66d17e23,7e7855c7-b1fe-47b8-9839-3f94eaf2f318,2023
00811cc3b808295db2c7a184c2a8da1d66d17e23,18289c54-e5e3-42cf-b2b5-1acb7d14ff70,2023
00811cc3b808295db2c7a184c2a8da1d66d17e23,83c581dc-24d3-4837-9f9d-45d0d0ef95d4,2020
0083bf90c49c5f48d52ce309c4ddc7f4f9782b15,9b63d409-cfdb-4744-adfa-e78b83cf5869,2021
0083bf90c49c5f48d52ce309c4ddc7f4f9782b15,53f73d0b-aa4b-4495-94d3-bef7b1fc41ec,2020
0083bf90c49c5f48d52ce309c4ddc7f4f9782b15,e87f9428-f9ad-48c1-bddf-3e4d063c6275,2023
0083bf90c49c5f48d52ce309c4ddc7f4f9782b15,94a0b73b-e56d-4fc4-a0da-c3764ad538e5,2019
0083bf90c49c5f48d52ce309c4ddc7f4f9782b15,3fa0fb57-fab0-48da-954b-e00fc65ce62a,2022
0091346f761e451761f48eadd304bd3fb8a4126e,49620e5c-f80b-411d-8e7d-fbeed3f3f929,2023
00967c22396abfb895868323ab720c28b837b4be,888b3bf5-0b3f-4a91-9c8a-b804de8afcac,2019
00967c22396abfb895868323ab720c28b837b4be,90553967-e9f3-427c-a8d9-23ef8dd38f2b,2022
00967c22396abfb895868323ab720c28b837b4be,530e3b3d-3fad-4642-910f-62d3c4c23a5e,2020
00967c22396abfb895868323ab720c28b837b4be,9e50c7fb-06ab-4f9f-bde6-49d1d03416d2,2023
00975a7f3bc8bfb0a694117c07ccb7324333014f,8eaff284-d387-4e65-8169-65d52dd5dca3,2019
00975a7f3bc8bfb0a694117c07ccb7324333014f,655bb64a-368a-430d-9e5c-118bb65468fa,2020
00975a7f3bc8bfb0a694117c07ccb7324333014f,2b6a57dc-2f56-44b2-ba5d-7433b0fd703f,2019
00975a7f3bc8bfb0a694117c07ccb7324333014f,7e7855c7-b1fe-47b8-9839-3f94eaf2f318,2020
009bce9910153fbd8729954c24c64cf7ee0f7c1b,888b3bf5-0b3f-4a91-9c8a-b804de8afcac,2023
009bce9910153fbd8729954c24c64cf7ee0f7c1b,90553967-e9f3-427c-a8d9-23ef8dd38f2b,2022
009eb31338512d9ca6ffde4062f0443f94b61fd1,995081c6-1481-45d0-b9a0-1c39022641c0,2021
009eb31338512d9ca6ffde4062f0443f94b61fd1,e2821e49-dfc0-430e-a39c-96051824050a,2024
009eb31338512d9ca6ffde4062f0443f94b61fd1,4bfa4a6c-5e74-4827-8db7-e1354f877ca8,2019
00a0914dcd260804109cc05aef17830c371a1f27,888b3bf5-0b3f-4a91-9c8a-b804de8afcac,2022
00a0914dcd260804109cc05aef17830c371a1f27,90553967-e9f3-427c-a8d9-23ef8dd38f2b,2021
00a427715f49105b001ba242ad0e36b570c6d5db,888b3bf5-0b3f-4a91-9c8a-b804de8afcac,2022
00a427715f49105b001ba242ad0e36b570c6d5db,90553967-e9f3-427c-a8d9-23ef8dd38f2b,2021
00a427715f49105b001ba242ad0e36b570c6d5db,530e3b3d-3fad-4642-910f-62d3c4c23a5e,2020
00a427715f49105b001ba242ad0e36b570c6d5db,9e50c7fb-06ab-4f9f-bde6-49d1d03416d2,2020
00a427715f49105b001ba242ad0e36b570c6d5db,93e59d9e-9005-481b-9495-7798186bbebd,2020
00a427715f49105b001ba242ad0e36b570c6d5db,0eac5f8a-5867-45ee-995b-a24ec1229276,2021
00a475e5f179857ad0d2d139d65183109b8c7dc4,8eaff284-d387-4e65-8169-65d52dd5dca3,2021
00a475e5f179857ad0d2d139d65183109b8c7dc4,655bb64a-368a-430d-9e5c-118bb65468fa,2024
00a475e5f179857ad0d2d139d65183109b8c7dc4,2b6a57dc-2f56-44b2-ba5d-7433b0fd703f,2022
00a475e5f179857ad0d2d139d65183109b8c7dc4,7e7855c7-b1fe-47b8-9839-3f94eaf2f318,2023
00a475e5f179857ad0d2d139d65183109b8c7dc4,18289c54-e5e3-42cf-b2b5-1acb7d14ff70,2023
00a475e5f179857ad0d2d139d65183109b8c7dc4,83c581dc-24d3-4837-9f9d-45d0d0ef95d4,2020
00ada6a5c6607c63b7e060d040ddee120d5107ee,fc587770-208f-4601-abe2-704770def038,2021
00b3fc061b3600b9508480022556c9a76494dba4,8cad2e42-bd6f-4708-9a0a-9f20fdcc63cd,2023
00b3fc061b3600b9508480022556c9a76494dba4,423f8580-5d72-44f0-a0a9-3151de4288c5,2023
00b3fc061b3600b9508480022556c9a76494dba4,6643f7bf-c8af-48cd-b51a-c7247b85e148,2020
00b42b3d8e4417399b06d547f4c46030f332c9be,8cad2e42-bd6f-4708-9a0a-9f20fdcc63cd,2023
00b42b3d8e4417399b06d547f4c46030f332c9be,423f8580-5d72-44f0-a0a9-3151de4288c5,2023
00b42b3d8e4417399b06d547f4c46030f332c9be,6643f7bf-c8af-48cd-b51a-c7247b85e148,2019
00bc156bac2b39fab1689fe047b23c9f216d7f29,72173f5c-c426-48b5-b91c-4c5d6fd23ec5,2021
00bc156bac2b39fab1689fe047b23c9f216d7f29,5e156b61-a83d-4ffa-af98-69ae66107193,2024
00bcec142c7d49ba269f65ba1463e2e226fdf545,995081c6-1481-45d0-b9a0-1c39022641c0,2020
00bcec142c7d49ba269f65ba1463e2e226fdf545,e2821e49-dfc0-430e-a39c-96051824050a,2021
00bcec142c7d49ba269f65ba1463e2e226fdf545,4bfa4a6c-5e74-4827-8db7-e1354f877ca8,2023
00c2b76966cc18c09e865cf827fb4c7a3d294a6c,995081c6-1481-45d0-b9a0-1c39022641c0,2021
00c2b76966cc18c09e865cf827fb4c7a3d294a6c,e2821e49-dfc0-430e-a39c-96051824050a,2024
00c2b76966cc18c09e865cf827fb4c7a3d294a6c,4bfa4a6c-5e74-4827-8db7-e1354f877ca8,2019
00c563820989ba36393a889743a97bcedf47dcd2,72173f5c-c426-48b5-b91c-4c5d6fd23ec5,2021
00c563820989ba36393a889743a97bcedf47dcd2,5e156b61-a83d-4ffa-af98-69ae66107193,2021
00c563820989ba36393a889743a97bcedf47dcd2,e6d0a95a-e3af-49bf-b9ff-423c0774dff7,2022
00c563820989ba36393a889743a97bcedf47dcd2,a683af4d-0cad-4b22-8fb8-b9c74f706cc5,2021
00c563820989ba36393a889743a97bcedf47dcd2,8c66e22a-401f-49a5-89f6-7dc955423e40,2020
00c9c8a970574dd80617c4d63493567d45f87888,0aacb661-34b6-44c2-b770-58dd8aa7192d,2021
00c9c8a970574dd80617c4d63493567d45f87888,c24c1bd0-6dab-425f-8523-260111e7adb2,2022
00c9c8a970574dd80617c4d63493567d45f87888,b02e5826-3435-4c96-aa72-0e9a382a5b37,2021
00c9c8a970574dd80617c4d63493567d45f87888,35b7f3e4-9c76-4ee7-a48c-af10d6097301,2024
00c9c8a970574dd80617c4d63493567d45f87888,e5ed3bb9-2059-4fe4-ac85-b303d93fc84e,2019
00c9c8a970574dd80617c4d63493567d45f87888,c3150227-eb1c-4049-94cd-a88f1768d779,2023
00cb8781b1c991659b9ba6e525eaadf13fe8f359,b124218f-e44e-4d21-bbf2-b6872492dca9,2023
00cb8781b1c991659b9ba6e525eaadf13fe8f359,e3433f10-fd70-490b-a309-5f3155762fe8,2023
00cb8781b1c991659b9ba6e525eaadf13fe8f359,efeb0b98-ce57-4b46-a7ac-4f6fb7553eff,2021
00cb8781b1c991659b9ba6e525eaadf13fe8f359,f55ce1d0-fca1-40bb-8797-9a9b7dcbb7a7,2021
00d3c2608f64f432f21a7749b9c674c94170d17e,995081c6-1481-45d0-b9a0-1c39022641c0,2019
00d3c2608f64f432f21a7749b9c674c94170d17e,e2821e49-dfc0-430e-a39c-96051824050a,2020
00d3c2608f64f432f21a7749b9c674c94170d17e,4bfa4a6c-5e74-4827-8db7-e1354f877ca8,2024
00d3c2608f64f432f21a7749b9c674c94170d17e,5bcc0d81-25d6-49c9-9025-7b190d8fa5df,2021
00d3c2608f64f432f21a7749b9c674c94170d17e,3da76c2b-bb2e-43cf-8bf1-dd1ed20dcb01,2020
00d3c2608f64f432f21a7749b9c674c94170d17e,fc77778a-b6ab-4eef-b62b-bfc357a47e77,2021
00d751c11cf2390626d051bcbda4a70cb9355a38,ec309cea-2cb8-4305-bdd2-6f9ea24c2818,2023
